intergenic	intron	exon
56.26355356	40.10409137	3.632355067
55.98409543	40.58919212	3.426712453
56.01821731	40.54073592	3.441046772
56.07878569	40.28550777	3.635706541
56.50068657	40.0628749	3.436438534
56.69872027	39.85612031	3.445159424
56.18314542	40.26452732	3.552327262
56.34148986	40.3585499	3.299960241
56.30194406	40.3664089	3.331647033
56.34530606	40.2580039	3.396690034
56.23644252	40.33261027	3.430947216
56.10998699	40.38155803	3.508454979
56.53101055	40.07156282	3.39742663
56.26061504	40.32811766	3.4112673
56.2996964	40.32817696	3.372126644
56.45056375	40.15250072	3.396935531
56.50650289	40.12283237	3.37066474
56.31029375	40.0765979	3.613108357
56.39412998	40.10337598	3.502494036
56.12196972	40.40608403	3.471946241
56.51985403	39.97904397	3.501101998
56.47050318	40.13157895	3.397917872
56.412851	40.11781287	3.469336128
56.02775369	40.40185025	3.570396068
56.4275902	40.18147639	3.39093341
56.59245338	40.04626283	3.361283794
56.16101756	40.50010841	3.338874033
56.50319829	40.21538795	3.281413754
56.1569591	40.41407718	3.428963723
55.87597572	40.71263371	3.411390575
56.58018357	40.1170774	3.302739033
56.48482659	40.09031792	3.424855491
55.91052004	40.71410502	3.375374941
56.44630788	40.1055409	3.448151227
56.24638728	40.25650289	3.497109827
55.83462831	40.70687724	3.458494453
55.98727726	40.50674088	3.505981856
56.34123428	40.10695187	3.551813846
55.91413393	40.62737162	3.458494453
56.87082204	39.76513098	3.364046974
56.38255591	40.22473534	3.392708747
56.73400065	39.90170925	3.364290102
55.96154541	40.56163938	3.476815208
56.50178849	40.09466344	3.403548072
55.98309126	40.64600043	3.370908303
56.2055136	40.27531886	3.51916754
56.11809772	40.35487135	3.527030934
56.29787542	40.23702847	3.465096112
56.55583665	40.12287676	3.321286592
56.48388961	40.09174975	3.424360642
56.35456944	40.24861779	3.396812778
55.87395656	40.64973078	3.476312651
56.73653777	39.97831587	3.285146368
56.16690751	40.30708092	3.526011561
56.3225037	40.41776589	3.259730404
56.36291372	40.17560341	3.461482873
56.94258771	39.62857246	3.428839831
55.90329226	40.63098551	3.465722236
56.33492339	40.16695577	3.498120844
55.87236195	40.66204105	3.465596993
56.45213746	40.05709536	3.490767174
56.70822042	39.75429088	3.537488708
56.3389953	40.33249006	3.328514637
55.7704124	40.7127625	3.516825098
56.19013194	40.48075185	3.329116212
56.23622104	40.2905779	3.473201055
56.18448637	40.39976867	3.415744958
56.01127453	40.53770824	3.451017237
56.24548215	40.23781986	3.51669799
56.14859249	40.37148123	3.479926282
56.23080536	40.26086642	3.508328215
56.3430678	40.2956484	3.361283794
56.43249494	40.17418329	3.393321769
56.54327236	40.00795315	3.448774492
56.64510066	40.01879495	3.336104384
56.04625949	40.49150705	3.462233466
56.17319647	40.33540552	3.491398005
56.31822454	40.17205234	3.509723126
56.34530606	40.1495989	3.505095035
56.29359257	40.13949622	3.566911207
56.34891956	40.0411939	3.609886536
56.49345956	40.1857339	3.320806533
56.26468144	40.24791298	3.487405587
56.02081	40.52892084	3.450269157
56.37171659	40.18860426	3.439679156
56.21498536	40.50674088	3.278273756
56.59749837	39.95372713	3.448774492
56.44473361	40.19012506	3.365141329
56.43657391	40.24575352	3.31767257
56.29675135	40.226936	3.476312651
55.86800159	40.49951205	3.632486356
56.26377597	40.28184282	3.45438121
56.48104651	40.04264084	3.476312651
56.13115465	40.481527	3.387318343
56.04741083	40.55216276	3.400426408
56.5899317	40.1937046	3.216363702
56.4918874	40.10768619	3.400426408
56.36291372	40.28038734	3.356698945
55.74546506	40.85423141	3.400303534
56.24412806	40.2869119	3.468960035
56.25271071	40.51973399	3.227555299
56.13908266	40.55011385	3.310803484
56.1377516	40.46543562	3.396812778
56.73761428	39.72102772	3.541358002
56.25677335	40.31139369	3.43183296
55.71934388	40.74716381	3.533492304
56.88421509	39.64657415	3.469210755
56.33334538	40.29850746	3.368147158
55.92264594	40.6217242	3.455629857
56.33965673	40.22764228	3.432700994
55.94463718	40.56085574	3.494507083
56.06777702	40.47834098	3.453882004
55.85312082	40.91582638	3.231052803
56.31980338	40.29349044	3.386706184
56.29651037	40.25720685	3.446282783
56.36764334	40.13150764	3.500849019
55.67721885	40.97282452	3.349956635
56.28004482	40.19590125	3.524053927
56.36718327	40.22253531	3.41028142
56.14092141	40.4733514	3.385727191
56.52912271	39.91906345	3.551813846
56.05825173	40.55577639	3.385971886
56.28387656	40.3519549	3.364168534
55.88469041	40.57871541	3.536594177
56.07358416	40.5833243	3.343091546
56.77512654	39.84454085	3.38033261
56.10117435	40.48419151	3.414634146
56.42322842	40.17273154	3.404040039
56.0968558	40.61076979	3.292374413
56.06361829	40.46267847	3.473703235
56.23034378	40.29570184	3.473954379
56.14561492	40.41284072	3.441544357
56.60077337	40.17563514	3.223591486
56.2414167	40.26382364	3.494759668
56.01893679	40.50811319	3.47295002
56.10478771	40.54923216	3.345980126
56.26422867	40.30282225	3.432949084
56.0589638	40.44728665	3.493749548
56.29833056	40.3736359	3.328033533
56.33853715	40.1452732	3.51618965
56.53761342	40.10049525	3.361891335
56.30643647	40.24055479	3.453008741
56.22447873	40.38593575	3.389585517
56.35956193	40.22481657	3.415621499
56.11853993	40.45536682	3.426093242
56.28117094	40.42284062	3.295988435
56.22672884	40.38607526	3.387195893
56.24344935	40.30864867	3.447901984
56.4449102	40.00650454	3.548585264
56.1302682	40.50459047	3.365141329
56.33492339	40.31873374	3.346342874
56.11087019	40.47773923	3.411390575
56.51105651	40.11417835	3.374765139
56.4733514	40.03974706	3.486901536
56.62354557	39.9725374	3.403917034
56.62102106	39.88871626	3.490262673
56.09121463	40.52256875	3.386216617
56.10117435	40.54923216	3.349593496
56.41692869	40.27250714	3.310564169
56.04034124	40.391845	3.567813765
56.24616052	40.34257218	3.4112673
55.83706809	40.75466243	3.408269481
56.65751048	39.8980772	3.444412317
55.63947815	40.76108561	3.599436233
56.25767758	40.14740949	3.594912927
56.23803158	40.32228927	3.439679156
56.27959088	40.11709856	3.603310564
56.35345139	40.13010481	3.516443802
56.3064691	40.48066498	3.21286592
56.28545619	40.22041554	3.494128275
56.10434657	40.65469523	3.240958196
55.84471915	40.77929589	3.375984963
55.83899407	40.81875994	3.342245989
56.38570758	40.08454063	3.529751797
56.68329357	39.87204511	3.444661317
56.28117094	40.46982291	3.249006144
56.43092046	40.28766579	3.281413754
56.33242999	40.26377597	3.403794038
56.11625217	40.44245228	3.441295547
56.29019438	40.39309199	3.316713635
56.7159325	39.80414122	3.479926282
56.44147399	39.92413295	3.634393064
56.34398496	40.14242337	3.513591671
56.16507661	40.48496675	3.349956635
56.41553749	40.09394761	3.490514905
56.17457909	40.36057519	3.464845726
56.32927402	40.28114046	3.389585517
56.21340273	40.33832141	3.448275862
56.23667185	40.27180395	3.491524199
56.03267549	40.63109954	3.336224969
56.27123545	40.15036507	3.57839948
56.12823942	40.29349044	3.578270141
56.36810348	40.28254507	3.349351447
55.99956643	40.65469523	3.345738339
56.32296071	40.37370342	3.303335863
56.08037295	40.4575187	3.462108344
57.0230911	39.68127778	3.295631121
56.03859497	40.47051171	3.490893322
56.07155764	40.42284062	3.505601735
55.80084547	40.813672	3.385482531
56.24164469	40.19221736	3.566137948
55.72218408	40.93882123	3.338994688
56.21205551	40.41269153	3.375252963
56.37263759	40.1438225	3.483539913
56.22176443	40.221909	3.556326575
56.47050318	40.08458647	3.444910353
56.14453478	40.53477868	3.32068654
56.41507389	40.08743722	3.49748889
56.18111517	40.46182199	3.357062841
56.42118956	39.9978319	3.580978536
56.44397875	40.08382411	3.472197131
56.18359234	40.36501626	3.451391399
56.2511295	40.26457513	3.48429537
56.12691071	40.39316301	3.479926282
56.2922282	40.18137804	3.526393757
56.23870455	40.28410323	3.477192221
56.418687	40.17053871	3.410774289
56.43045568	40.226936	3.342608319
55.92816102	40.70393524	3.367903733
56.24616052	40.1799588	3.573880678
56.26264816	40.28620989	3.451141949
56.71302149	39.93859491	3.348383601
55.8242076	40.67367812	3.50211428
56.46816506	40.0701019	3.461733035
56.43295988	40.04336827	3.523671847
56.02283402	40.5376111	3.439554881
56.25542064	40.22116219	3.523417173
56.17973466	40.57043705	3.24982829
56.06186536	40.56300365	3.375130994
55.90329226	40.68157999	3.415127751
56.48181621	40.06579423	3.45238956
56.41377815	40.09831207	3.487909784
56.18631206	40.4603599	3.353328034
56.28184282	40.2131888	3.504968383
56.48151494	40.2370713	3.281413754
56.42906174	40.19653889	3.374399364
55.94102342	40.46328419	3.595692397
56.44333622	40.17779705	3.378866724
56.13642111	40.41692258	3.44665631
56.68087874	39.96242232	3.356698945
56.23373807	40.35125759	3.415004337
56.47177856	40.0628749	3.465346535
55.87321093	40.79803383	3.328755241
56.30622494	40.23628021	3.457494852
56.3841318	40.18715225	3.428715948
56.2258286	40.38023638	3.393935013
56.39116765	40.27682411	3.33200824
55.90127204	40.7596126	3.339115351
56.02731806	40.67716991	3.295512033
56.44240497	40.26954762	3.288047406
56.24006359	40.31290649	3.447029918
56.43313943	40.25364021	3.313220363
56.25338778	40.1907997	3.555812525
56.2262924	40.47902894	3.29467866
55.94941283	40.65401987	3.396567299
56.45732456	40.2146419	3.328033533
56.19918332	40.19441333	3.606403353
56.15943338	40.41484479	3.425721823
56.53179191	40.10115607	3.367052023
55.79084306	40.66779894	3.541358002
56.19556969	40.18357244	3.620857876
56.08425464	40.39309199	3.522653371
56.2452578	40.27170575	3.483036456
56.38144106	40.4206114	3.197947532
56.00216881	40.45544912	3.542382071
55.87916456	40.72775891	3.393076534
56.07993351	40.32811766	3.591948831
56.30892606	40.18711845	3.503955496
56.05578841	40.50440815	3.43980344
56.48342122	40.11413711	3.402441667
55.618607	40.88263997	3.498753027
56.397933	40.23054963	3.371517363
56.32947977	40.33598266	3.334537572
56.08239971	40.34694615	3.570654138
56.57091238	40.15898826	3.270099368
56.2540646	40.32805839	3.417877014
56.48717022	40.07589447	3.436935309
56.25677727	40.26241596	3.480806766
55.82815436	40.84043937	3.331406273
56.45073883	40.17847466	3.370786517
56.2039312	40.37794479	3.418124006
56.07588076	40.56368564	3.360433604
56.01214355	40.61585168	3.372004771
56.11087019	40.40546401	3.483665799
56.51624092	40.03685371	3.446905373
56.52393857	40.06142728	3.414634146
56.04653684	40.53546266	3.418000506
56.24073739	40.37954094	3.37972167
56.05967561	40.63143445	3.308889932
56.41034906	40.1495989	3.440052034
56.20596206	40.37217706	3.421860885
56.17953166	40.35848511	3.461983232
56.38820639	40.24064171	3.371151901
55.9587927	40.65787096	3.383336346
56.28906956	40.41192412	3.299006323
56.39385727	40.1770551	3.429087624
56.51561145	40.11274935	3.371639202
56.1416185	40.48049133	3.377890173
55.84866115	40.66057168	3.490767174
56.53477868	39.91327913	3.551942186
56.13502476	40.56163938	3.303335863
56.09641515	40.4994218	3.404163053
55.74226655	40.93307314	3.324660306
56.40200932	40.10335731	3.494633371
56.03759942	40.42660882	3.535791757
56.92040897	39.60403194	3.475559088
56.1069944	40.38677029	3.506235315
55.98627168	40.72615607	3.287572254
56.19556969	40.50518556	3.299244751
55.98756956	40.4928814	3.519549035
56.25158142	40.27110067	3.477317911
55.97888953	40.54366686	3.477443609
55.95461772	40.66339066	3.381991617
56.26874842	40.29419206	3.437059525
56.62245672	39.96602942	3.411513859
56.50272829	40.07877715	3.418494561
56.19195606	40.44375384	3.364290102
56.40812491	40.27757698	3.314298106
56.24186786	40.33540552	3.422726616
56.06142728	40.45528455	3.483288166
56.07517167	40.43006867	3.494759668
56.33624738	40.23191966	3.43183296
56.21002421	40.3570267	3.432949084
56.15448535	40.35189133	3.493623325
56.10584918	40.27185308	3.622297737
56.50430007	39.9906049	3.505095035
56.12823942	40.52481295	3.346947627
56.03498121	40.35848511	3.60653368
56.50948509	40.07949413	3.411020777
56.20596206	40.36495032	3.429087624
56.46624968	40.08821722	3.4455331
56.35824565	40.13812055	3.5036338
56.14364681	40.2579573	3.598395896
56.05305001	40.37655392	3.570396068
56.5429511	39.90820715	3.548841748
56.60234172	40.0332466	3.36441168
56.02862513	40.45467688	3.51669799
55.8963798	40.41476985	3.68885035
56.56102056	39.99132666	3.447652777
56.46659198	40.04264084	3.490767174
56.48466014	40.15104976	3.364290102
56.25768202	40.35499964	3.387318343
56.11360023	40.61641856	3.269981211
56.24254689	40.55939002	3.198063094
56.40358485	40.22116219	3.375252963
55.92007804	40.69082632	3.389095639
56.26874842	40.42791572	3.303335863
56.54437014	40.16627508	3.28935478
56.36429346	40.23491146	3.400795085
56.54357566	39.99132823	3.465096112
55.89521229	40.58897922	3.515808491
55.96257361	40.75358549	3.283840902
56.18700098	40.56143647	3.251562556
56.25926328	40.2234031	3.517333623
55.90531261	40.73364655	3.361040838
56.3796718	40.20819779	3.412130413
56.47177856	40.0773289	3.450892535
56.53415251	40.01084207	3.455005421
56.45400325	40.18434845	3.361648292
55.90616641	40.77929589	3.3145377
56.2601626	40.32158988	3.418247516
56.60186457	40.0231264	3.375009034
56.31187225	40.20883012	3.479297637
55.95027285	40.58039102	3.469336128
55.95780042	40.66406532	3.378134258
56.44333622	40.24645851	3.310205262
56.51969642	40.07228045	3.40802313
56.26626193	40.27175484	3.461983232
56.15626468	40.5044993	3.339236023
56.01575771	40.55441107	3.429831219
56.2219974	40.56221997	3.215782628
56.02239884	40.39017341	3.587427746
56.29019438	40.14379652	3.566009105
56.29268293	40.35772358	3.349593496
56.78410117	39.6097561	3.606142728
56.01445348	40.68292683	3.302619693
56.35706541	40.17347308	3.469461511
56.3213821	40.24143415	3.43718375
55.90286561	40.58468543	3.512448957
56.35956193	40.43083818	3.209599884
56.41266628	40.05205321	3.535280509
56.15626468	40.29127968	3.552455639
55.94954095	40.56603774	3.484421311
56.4087739	40.20886785	3.382358255
56.56729901	40.13730804	3.295392954
56.21137095	40.40192287	3.386706184
56.10858093	40.32386323	3.567555845
56.01806685	40.59259259	3.38934056
56.11695399	40.4604431	3.422602913
56.53996242	40.02384738	3.436190201
56.40015897	40.03034792	3.569493118
56.5467158	39.97398656	3.479297637
56.45575109	40.05709536	3.487153543
56.45715112	40.17782918	3.365019699
56.48874273	40.16840736	3.342849915
56.71280402	39.71305699	3.57413899
56.64884007	39.8207704	3.530389535
56.01416799	40.50889114	3.47694087
56.16869037	40.52110437	3.310205262
56.03252033	40.24932249	3.718157182
56.34825979	40.26527883	3.386461383
56.29110356	40.1965744	3.512322035
56.24412806	40.2038014	3.552070536
56.07270625	40.3570267	3.570267047
55.82454112	40.58389941	3.591559474
55.85312082	40.76403195	3.38284723
56.12691071	40.52686734	3.346221949
56.27846454	40.18651052	3.53502494
56.03367295	40.53399812	3.432328926
55.87310763	40.67637388	3.450518481
55.89478628	40.70166564	3.403548072
56.31527592	40.13226844	3.552455639
56.28727365	40.16337153	3.549354827
56.05507571	40.53702432	3.407899967
56.16938252	40.39816454	3.432452939
56.09641515	40.42714657	3.476438277
56.43499946	40.18215331	3.38284723
56.06186536	40.58829906	3.34983558
56.34510428	40.1561427	3.498753027
56.70762559	39.96024575	3.332128659
56.16374015	40.46896452	3.367295325
55.93698056	40.4964949	3.566524536
56.23440946	40.29861538	3.466975164
56.63751987	40.09249892	3.269981211
56.16893674	40.57588786	3.255175404
56.43832647	40.26663776	3.295035768
56.38051882	40.26302479	3.356456391
56.69003903	39.77880584	3.531155125
56.09553404	40.56944645	3.335019511
56.44537603	40.34910195	3.205522027
56.22809236	40.3570267	3.414880931
56.54011487	39.99927753	3.460607593
56.81555363	40.0332466	3.151199769
56.31731117	40.26020961	3.422479219
56.22244706	40.3194334	3.458119535
56.06865402	40.54200542	3.38934056
56.73028266	39.90096147	3.368755874
56.86820137	39.73112645	3.400672184
56.57295657	39.9689239	3.458119535
56.45668438	40.07372872	3.469586902
56.35003794	40.27893197	3.371030097
55.98915989	40.59981933	3.411020777
55.91052004	40.59484659	3.494633371
56.51938293	39.97254236	3.508074714
56.29246783	40.35347694	3.354055226
56.12646793	40.50948509	3.364046974
56.68605701	39.98265708	3.331285905
56.51089667	40.12794102	3.361162312
56.06591739	40.43944924	3.494633371
56.42870052	40.1771191	3.394180372
56.11651187	40.41776589	3.465722236
56.38347848	40.1907997	3.425721823
56.14453478	40.4263776	3.429087624
56.60643296	39.98554391	3.40802313
56.18131868	40.30147484	3.517206478
56.60111344	40.0802545	3.318632058
55.78688643	40.66363045	3.54948312
56.02529359	40.4733514	3.501355014
56.24503072	40.18070112	3.57426816
56.64679313	40.06865402	3.284552846
56.22696061	40.41561258	3.357426816
56.33762104	40.22257552	3.43980344
56.21928303	40.36571263	3.415004337
56.40923711	40.17924903	3.411513859
