intergenic	intron	exon
NA	NA	NA
55.66737288	40.83686441	3.495762712
58.73940678	38.98305085	2.277542373
56.09110169	39.98940678	3.919491525
54.87288136	41.52542373	3.601694915
55.50847458	40.5190678	3.972457627
56.62076271	39.40677966	3.972457627
55.45550847	41.20762712	3.336864407
55.13771186	41.04872881	3.813559322
57.41525424	39.77754237	2.80720339
55.66737288	40.625	3.707627119
55.34957627	41.20762712	3.44279661
56.3559322	39.88347458	3.76059322
55.45550847	41.36652542	3.177966102
54.81991525	41.73728814	3.44279661
56.62076271	40.25423729	3.125
57.04449153	39.93644068	3.019067797
58.36864407	38.34745763	3.283898305
55.87923729	40.25423729	3.866525424
56.67372881	40.09533898	3.230932203
57.25635593	39.35381356	3.389830508
56.72669492	39.98940678	3.283898305
57.30932203	39.83050847	2.860169492
57.09745763	39.77754237	3.125
57.25635593	39.83050847	2.913135593
56.88559322	39.40677966	3.707627119
55.50847458	41.15466102	3.336864407
56.1440678	41.15466102	2.701271186
56.1970339	40.14830508	3.654661017
56.54478007	40.22257552	3.232644409
57.04449153	39.14194915	3.813559322
55.43190249	41.07048225	3.497615262
57.41525424	39.45974576	3.125
56.3559322	40.41313559	3.230932203
56.51483051	40.30720339	3.177966102
54.71398305	41.84322034	3.44279661
52.38347458	44.86228814	2.754237288
56.93855932	39.93644068	3.125
55.19067797	40.94279661	3.866525424
56.56779661	39.93644068	3.495762712
53.76059322	42.84957627	3.389830508
57.18071012	39.1626921	3.656597774
56.99152542	39.45974576	3.548728814
55.87923729	40.5190678	3.601694915
55.24364407	41.41949153	3.336864407
58.36864407	38.08262712	3.548728814
57.52118644	39.45974576	3.019067797
58.36864407	38.93008475	2.701271186
55.98516949	40.5190678	3.495762712
56.40889831	39.93644068	3.654661017
54.81991525	41.20762712	3.972457627
56.72669492	39.98940678	3.283898305
55.87923729	41.20762712	2.913135593
56.25	40.25423729	3.495762712
55.77330508	40.6779661	3.548728814
55.13771186	42.21398305	2.648305085
56.56779661	40.41313559	3.019067797
54.92584746	41.79025424	3.283898305
54.97881356	41.41949153	3.601694915
56.83262712	39.88347458	3.283898305
56.67372881	39.72457627	3.601694915
56.51483051	41.04872881	2.436440678
57.62711864	39.30084746	3.072033898
57.18071012	39.85161632	2.967673556
55.50847458	41.15466102	3.336864407
56.09110169	39.88347458	4.025423729
54.81991525	41.89618644	3.283898305
56.3029661	40.04237288	3.654661017
55.45550847	40.6779661	3.866525424
56.04453871	40.34994698	3.605514316
57.68008475	39.08898305	3.230932203
55.61440678	40.6779661	3.707627119
55.61440678	40.46610169	3.919491525
56.72669492	40.20127119	3.072033898
57.94491525	39.03601695	3.019067797
56.09110169	41.10169492	2.80720339
57.99788136	38.77118644	3.230932203
54.81991525	41.89618644	3.283898305
56.3029661	40.20127119	3.495762712
54.50211864	41.26059322	4.237288136
55.93220339	40.25423729	3.813559322
55.03177966	41.20762712	3.76059322
54.81991525	42.53177966	2.648305085
55.61440678	41.31355932	3.072033898
56.03813559	40.78389831	3.177966102
57.04449153	39.88347458	3.072033898
57.30932203	39.14194915	3.548728814
55.45550847	40.5190678	4.025423729
55.13771186	41.68432203	3.177966102
55.69687334	40.4345522	3.868574457
55.50847458	41.41949153	3.072033898
56.77966102	40.09533898	3.125
57.25635593	39.40677966	3.336864407
57.41525424	39.08898305	3.495762712
55.45550847	41.73728814	2.80720339
57.33969263	39.42766296	3.232644409
58.29358771	38.68574457	3.020667727
54.95495495	40.69952305	4.345521993
53.91949153	42.95550847	3.125
56.38579756	40.64652888	2.967673556
57.73305085	38.50635593	3.76059322
56.56779661	40.6779661	2.754237288
55.77330508	40.14830508	4.078389831
56.3559322	40.20127119	3.44279661
56.1970339	40.09533898	3.707627119
56.09110169	40.5190678	3.389830508
55.87923729	40.04237288	4.078389831
57.20338983	39.98940678	2.80720339
55.82627119	40.625	3.548728814
56.25	39.56567797	4.184322034
56.72669492	40.04237288	3.230932203
57.28669846	39.95760466	2.755696873
58.98251192	37.30789613	3.709591945
57.04449153	39.72457627	3.230932203
55.82627119	40.83686441	3.336864407
58.20974576	38.61228814	3.177966102
57.15042373	39.93644068	2.913135593
55.87923729	40.94279661	3.177966102
55.29661017	41.20762712	3.495762712
56.46186441	40.14830508	3.389830508
54.13135593	42.37288136	3.495762712
55.82627119	40.625	3.548728814
54.23728814	42.63771186	3.125
55.77330508	40.6779661	3.548728814
58.31567797	38.61228814	3.072033898
55.45550847	42.00211864	2.542372881
56.72669492	39.61864407	3.654661017
54.76694915	41.57838983	3.654661017
53.86652542	41.84322034	4.290254237
55.82627119	39.93644068	4.237288136
55.56144068	40.99576271	3.44279661
55.72033898	40.99576271	3.283898305
56.67372881	39.83050847	3.495762712
57.57415254	39.19491525	3.230932203
55.72033898	41.04872881	3.230932203
57.25635593	39.72457627	3.019067797
55.87923729	40.6779661	3.44279661
57.09745763	40.20127119	2.701271186
56.62076271	40.30720339	3.072033898
55.74986751	41.60042395	2.649708532
55.08474576	41.63135593	3.283898305
53.86652542	42.47881356	3.654661017
56.03813559	40.46610169	3.495762712
57.04449153	38.82415254	4.131355932
56.70376259	39.42766296	3.868574457
57.68008475	38.82415254	3.495762712
56.51483051	40.25423729	3.230932203
56.62076271	40.14830508	3.230932203
55.82627119	40.04237288	4.131355932
55.87923729	41.36652542	2.754237288
55.40254237	41.73728814	2.860169492
55.24364407	41.68432203	3.072033898
56.62076271	39.72457627	3.654661017
55.08474576	41.20762712	3.707627119
55.40254237	40.78389831	3.813559322
57.09745763	39.51271186	3.389830508
56.77966102	40.30720339	2.913135593
52.86016949	43.96186441	3.177966102
56.1440678	40.99576271	2.860169492
57.30932203	39.35381356	3.336864407
54.02542373	42.05508475	3.919491525
55.24364407	40.7309322	4.025423729
55.50847458	40.6779661	3.813559322
56.56779661	40.30720339	3.125
55.50847458	40.7309322	3.76059322
55.45550847	41.63135593	2.913135593
57.46822034	39.19491525	3.336864407
54.55508475	42.47881356	2.966101695
54.66101695	41.52542373	3.813559322
54.97881356	42.00211864	3.019067797
56.03813559	40.88983051	3.072033898
55.87923729	40.30720339	3.813559322
57.57415254	39.51271186	2.913135593
56.46186441	40.5720339	2.966101695
56.77966102	39.98940678	3.230932203
56.93855932	40.14830508	2.913135593
57.07472178	40.063593	2.861685215
55.34957627	40.625	4.025423729
56.09110169	39.45974576	4.449152542
57.52118644	38.50635593	3.972457627
57.94491525	39.03601695	3.019067797
55.98516949	41.04872881	2.966101695
55.87923729	40.7309322	3.389830508
54.74297827	41.81240064	3.444621092
56.72669492	40.20127119	3.072033898
57.07472178	39.32167462	3.603603604
57.62711864	39.35381356	3.019067797
55.87923729	41.41949153	2.701271186
57.09745763	38.93008475	3.972457627
58.36864407	38.61228814	3.019067797
55.93220339	40.88983051	3.177966102
55.45550847	40.94279661	3.601694915
54.18432203	42.21398305	3.601694915
57.78601695	39.35381356	2.860169492
56.77966102	40.20127119	3.019067797
54.13135593	42.16101695	3.707627119
57.81664017	38.73873874	3.444621092
57.09745763	40.04237288	2.860169492
56.25	40.46610169	3.283898305
56.62076271	39.98940678	3.389830508
53.86652542	43.32627119	2.80720339
57.25635593	39.88347458	2.860169492
57.73305085	39.08898305	3.177966102
54.55508475	41.63135593	3.813559322
56.09110169	41.04872881	2.860169492
56.51483051	39.51271186	3.972457627
58.31567797	38.24152542	3.44279661
55.66737288	40.83686441	3.495762712
56.1440678	40.30720339	3.548728814
56.51483051	39.93644068	3.548728814
55.72033898	40.6779661	3.601694915
56.56779661	40.46610169	2.966101695
56.77966102	40.09533898	3.125
56.72669492	40.5720339	2.701271186
56.72669492	39.35381356	3.919491525
56.99152542	40.04237288	2.966101695
55.98516949	40.5190678	3.495762712
57.86963434	38.42077371	3.709591945
56.1440678	40.04237288	3.813559322
58.58050847	38.77118644	2.648305085
56.25	39.93644068	3.813559322
56.25	40.04237288	3.707627119
57.04449153	39.35381356	3.601694915
56.93855932	39.72457627	3.336864407
57.20338983	39.51271186	3.283898305
56.83262712	40.20127119	2.966101695
56.51483051	40.30720339	3.177966102
58.10381356	38.61228814	3.283898305
56.46186441	39.88347458	3.654661017
57.09745763	39.30084746	3.601694915
55.16693164	41.01748808	3.815580286
56.93855932	40.30720339	2.754237288
56.93855932	39.35381356	3.707627119
57.25635593	38.93008475	3.813559322
56.3559322	40.7309322	2.913135593
54.71398305	41.36652542	3.919491525
54.97881356	41.94915254	3.072033898
56.03813559	40.41313559	3.548728814
60.06355932	37.07627119	2.860169492
57.15042373	39.61864407	3.230932203
56.99152542	39.67161017	3.336864407
57.15042373	39.51271186	3.336864407
57.94491525	38.71822034	3.336864407
55.29661017	41.10169492	3.601694915
57.57415254	39.72457627	2.701271186
53.84207737	42.55431902	3.603603604
57.18071012	39.26868045	3.550609433
56.51483051	39.77754237	3.707627119
55.82627119	40.88983051	3.283898305
55.61440678	40.5190678	3.866525424
56.09110169	40.7309322	3.177966102
58.31567797	38.24152542	3.44279661
55.77330508	40.41313559	3.813559322
57.83898305	38.71822034	3.44279661
56.65076842	39.69263381	3.656597774
56.3029661	40.46610169	3.230932203
56.56779661	39.56567797	3.866525424
56.09110169	40.14830508	3.76059322
55.29661017	41.47245763	3.230932203
57.36228814	39.45974576	3.177966102
56.3029661	40.625	3.072033898
56.25	40.14830508	3.601694915
56.99152542	39.83050847	3.177966102
56.3029661	40.14830508	3.548728814
56.62076271	39.88347458	3.495762712
60.06355932	36.44067797	3.495762712
57.94491525	38.98305085	3.072033898
55.72033898	40.7309322	3.548728814
57.73305085	39.35381356	2.913135593
54.97881356	41.04872881	3.972457627
56.40889831	40.25423729	3.336864407
57.46822034	39.08898305	3.44279661
56.12082671	40.54054054	3.33863275
54.39618644	41.79025424	3.813559322
56.77966102	39.45974576	3.76059322
55.93220339	40.46610169	3.601694915
57.20338983	39.45974576	3.336864407
57.57415254	39.61864407	2.80720339
57.83898305	38.77118644	3.389830508
55.93220339	40.46610169	3.601694915
57.97562268	38.31478537	3.709591945
56.70376259	39.63963964	3.656597774
56.59777424	39.42766296	3.974562798
57.15042373	39.83050847	3.019067797
55.40254237	41.63135593	2.966101695
57.83898305	38.71822034	3.44279661
54.66101695	42.47881356	2.860169492
56.99152542	40.04237288	2.966101695
58.05084746	38.24152542	3.707627119
56.72669492	39.35381356	3.919491525
58.18759936	38.2617912	3.550609433
57.36228814	39.30084746	3.336864407
56.3029661	39.93644068	3.76059322
55.61440678	40.7309322	3.654661017
55.29661017	40.7309322	3.972457627
56.51483051	39.56567797	3.919491525
57.09745763	39.56567797	3.336864407
55.82627119	41.41949153	2.754237288
55.24364407	41.15466102	3.601694915
52.41123476	44.14414414	3.444621092
56.72669492	40.20127119	3.072033898
57.09745763	39.67161017	3.230932203
54.05405405	42.13036566	3.815580286
56.62076271	39.30084746	4.078389831
54.29025424	42.74364407	2.966101695
55.45550847	41.52542373	3.019067797
54.76694915	42.74364407	2.48940678
56.40889831	39.30084746	4.290254237
55.85585586	41.01748808	3.126656068
56.25	40.25423729	3.495762712
55.90885003	41.75940647	2.331743508
56.3559322	40.99576271	2.648305085
55.98516949	40.88983051	3.125
55.77330508	41.04872881	3.177966102
56.72669492	40.04237288	3.230932203
57.78601695	38.08262712	4.131355932
57.68008475	38.87711864	3.44279661
58.58050847	37.71186441	3.707627119
55.66737288	40.94279661	3.389830508
56.72669492	40.14830508	3.125
54.87288136	40.94279661	4.184322034
55.45550847	40.6779661	3.866525424
57.78601695	38.77118644	3.44279661
57.62711864	38.55932203	3.813559322
56.72669492	40.04237288	3.230932203
56.56779661	40.20127119	3.230932203
56.46186441	40.14830508	3.389830508
55.72033898	40.88983051	3.389830508
56.83262712	39.24788136	3.919491525
55.13771186	41.63135593	3.230932203
56.40889831	40.78389831	2.80720339
57.30932203	39.61864407	3.072033898
56.09110169	39.98940678	3.919491525
57.99788136	38.93008475	3.072033898
56.83262712	40.25423729	2.913135593
59.74576271	37.71186441	2.542372881
56.88559322	39.83050847	3.283898305
56.09110169	40.5190678	3.389830508
55.87923729	40.78389831	3.336864407
57.52118644	39.24788136	3.230932203
58.10381356	38.98305085	2.913135593
58.79237288	38.40042373	2.80720339
56.40889831	39.93644068	3.654661017
55.0609433	40.96449391	3.974562798
57.09745763	39.72457627	3.177966102
55.29661017	40.625	4.078389831
55.03177966	41.31355932	3.654661017
57.09745763	40.20127119	2.701271186
55.08474576	40.78389831	4.131355932
55.72033898	40.14830508	4.131355932
57.62711864	38.87711864	3.495762712
55.82627119	41.41949153	2.754237288
56.43879173	40.59353471	2.967673556
56.1440678	40.30720339	3.548728814
55.34957627	40.99576271	3.654661017
59.00423729	37.4470339	3.548728814
56.1970339	40.14830508	3.654661017
57.25635593	39.72457627	3.019067797
56.25	40.41313559	3.336864407
57.25635593	39.56567797	3.177966102
56.3029661	39.93644068	3.76059322
58.95127119	38.02966102	3.019067797
57.68008475	39.51271186	2.80720339
56.38579756	40.11658718	3.497615262
57.3926868	39.26868045	3.33863275
55.27291998	41.22946476	3.497615262
56.99152542	39.77754237	3.230932203
57.92262851	38.73873874	3.33863275
53.89507154	42.28934817	3.815580286
56.62076271	40.46610169	2.913135593
57.04449153	40.04237288	2.913135593
55.72033898	40.5720339	3.707627119
55.19067797	40.88983051	3.919491525
56.3029661	40.36016949	3.336864407
57.41525424	39.61864407	2.966101695
57.46822034	39.03601695	3.495762712
54.71398305	41.68432203	3.601694915
56.25	40.30720339	3.44279661
55.24364407	40.99576271	3.76059322
57.83898305	39.14194915	3.019067797
54.34322034	41.36652542	4.290254237
57.86963434	38.95071542	3.179650238
53.28389831	42.90254237	3.813559322
54.29025424	41.73728814	3.972457627
56.25	40.7309322	3.019067797
55.9618442	40.4345522	3.603603604
55.13771186	41.26059322	3.601694915
55.98516949	40.04237288	3.972457627
55.08474576	41.84322034	3.072033898
56.72669492	39.83050847	3.44279661
58.20974576	38.13559322	3.654661017
54.97881356	41.41949153	3.601694915
55.08474576	41.15466102	3.76059322
57.25635593	39.35381356	3.389830508
57.41525424	39.03601695	3.548728814
55.61440678	40.7309322	3.654661017
57.09745763	39.19491525	3.707627119
56.51483051	39.88347458	3.601694915
55.50847458	41.41949153	3.072033898
57.42311771	39.18345705	3.393425239
56.09110169	40.41313559	3.495762712
56.67372881	40.41313559	2.913135593
55.98516949	40.46610169	3.548728814
56.03813559	40.5720339	3.389830508
56.93855932	39.93644068	3.125
58.20974576	38.61228814	3.177966102
55.61440678	41.10169492	3.283898305
54.76694915	40.6779661	4.555084746
55.45550847	40.83686441	3.707627119
57.73305085	38.66525424	3.601694915
56.3029661	40.7309322	2.966101695
53.97245763	42.53177966	3.495762712
54.00105988	42.92527822	3.073661897
54.71398305	41.63135593	3.654661017
56.25	40.09533898	3.654661017
56.62076271	40.5190678	2.860169492
57.04449153	40.14830508	2.80720339
57.36228814	39.45974576	3.177966102
56.51483051	39.83050847	3.654661017
57.73305085	38.61228814	3.654661017
57.25635593	39.88347458	2.860169492
57.33969263	39.10969793	3.550609433
56.01483837	39.85161632	4.13354531
55.40254237	41.15466102	3.44279661
56.56779661	40.36016949	3.072033898
56.62076271	40.14830508	3.230932203
56.40889831	40.94279661	2.648305085
56.06783254	40.80551139	3.126656068
55.82627119	40.46610169	3.707627119
53.84207737	41.81240064	4.345521993
57.46822034	38.82415254	3.707627119
52.43644068	43.27330508	4.290254237
57.36228814	40.04237288	2.595338983
53.28389831	42.79661017	3.919491525
56.77966102	40.25423729	2.966101695
56.51483051	39.98940678	3.495762712
57.09745763	39.51271186	3.389830508
57.36228814	39.35381356	3.283898305
55.29661017	41.04872881	3.654661017
55.87923729	40.5190678	3.601694915
55.93220339	40.7309322	3.336864407
55.82627119	39.30084746	4.872881356
56.3029661	40.41313559	3.283898305
55.77330508	40.7309322	3.495762712
55.93220339	40.20127119	3.866525424
56.03813559	40.99576271	2.966101695
56.56779661	39.98940678	3.44279661
55.82627119	40.78389831	3.389830508
55.87923729	40.20127119	3.919491525
56.72669492	39.56567797	3.707627119
55.98516949	40.83686441	3.177966102
55.29661017	41.63135593	3.072033898
57.20338983	39.56567797	3.230932203
57.09745763	39.67161017	3.230932203
57.83898305	39.35381356	2.80720339
56.72669492	40.5720339	2.701271186
57.73305085	38.61228814	3.654661017
57.07472178	39.1626921	3.762586116
56.59777424	40.27556969	3.126656068
57.78601695	38.29449153	3.919491525
55.29661017	40.7309322	3.972457627
53.60169492	41.20762712	5.190677966
58.89830508	38.45338983	2.648305085
56.59777424	40.22257552	3.179650238
56.93855932	39.35381356	3.707627119
54.13135593	42.21398305	3.654661017
56.25	39.72457627	4.025423729
56.27980922	40.69952305	3.020667727
56.51483051	39.77754237	3.707627119
58.89830508	38.08262712	3.019067797
57.68008475	39.08898305	3.230932203
56.93855932	39.30084746	3.76059322
55.87923729	40.6779661	3.44279661
56.3029661	40.5720339	3.125
56.62076271	40.36016949	3.019067797
54.07838983	42.63771186	3.283898305
55.87923729	40.41313559	3.707627119
56.56779661	40.04237288	3.389830508
55.24364407	41.26059322	3.495762712
57.30932203	39.77754237	2.913135593
57.04449153	39.14194915	3.813559322
54.97881356	42.16101695	2.860169492
55.77330508	41.57838983	2.648305085
57.60466349	39.32167462	3.073661897
56.72669492	40.30720339	2.966101695
55.85585586	41.01748808	3.126656068
56.46186441	40.04237288	3.495762712
55.93220339	40.20127119	3.866525424
54.53100159	42.50132485	2.967673556
56.62076271	39.56567797	3.813559322
58.05084746	37.92372881	4.025423729
55.56144068	41.47245763	2.966101695
57.52118644	39.35381356	3.125
55.45550847	40.78389831	3.76059322
56.1440678	39.93644068	3.919491525
57.78601695	39.30084746	2.913135593
57.04449153	39.88347458	3.072033898
56.01483837	40.32856386	3.656597774
57.36228814	39.19491525	3.44279661
56.77966102	39.14194915	4.078389831
54.34322034	42.53177966	3.125
54.71398305	41.73728814	3.548728814
56.09110169	40.41313559	3.495762712
56.51483051	39.88347458	3.601694915
57.15042373	39.77754237	3.072033898
55.62036055	40.61505832	3.764581124
56.09110169	40.09533898	3.813559322
54.55508475	41.68432203	3.76059322
56.77966102	40.09533898	3.125
55.61440678	40.5720339	3.813559322
56.3029661	40.88983051	2.80720339
57.62711864	39.35381356	3.019067797
57.20338983	39.30084746	3.495762712
54.60805085	42.05508475	3.336864407
56.88559322	39.24788136	3.866525424
56.67372881	39.30084746	4.025423729
53.97245763	42.21398305	3.813559322
57.62711864	39.08898305	3.283898305
57.3926868	38.95071542	3.656597774
56.56779661	39.45974576	3.972457627
54.13135593	41.84322034	4.025423729
58.15677966	38.45338983	3.389830508
57.89194915	38.34745763	3.76059322
57.04449153	40.04237288	2.913135593
56.88559322	39.93644068	3.177966102
56.62076271	40.14830508	3.230932203
58.6645469	38.20879703	3.126656068
56.03813559	40.5190678	3.44279661
56.40889831	40.41313559	3.177966102
55.98516949	40.5720339	3.44279661
56.83262712	39.61864407	3.548728814
54.87288136	41.04872881	4.078389831
56.01483837	40.27556969	3.709591945
56.22681505	41.07048225	2.702702703
57.57415254	38.98305085	3.44279661
56.67372881	40.20127119	3.125
54.81991525	42.00211864	3.177966102
56.09110169	40.5190678	3.389830508
55.03177966	41.52542373	3.44279661
55.77330508	40.41313559	3.813559322
54.71398305	41.36652542	3.919491525
57.09745763	39.67161017	3.230932203
56.88559322	39.51271186	3.601694915
56.25	40.25423729	3.495762712
56.72669492	40.14830508	3.125
55.98516949	40.99576271	3.019067797
56.40889831	40.7309322	2.860169492
55.32591415	41.3354531	3.33863275
56.01483837	40.32856386	3.656597774
55.82627119	40.99576271	3.177966102
55.24364407	41.20762712	3.548728814
54.97881356	42.37288136	2.648305085
55.56144068	39.98940678	4.449152542
55.72033898	41.10169492	3.177966102
55.13771186	41.52542373	3.336864407
55.66737288	40.88983051	3.44279661
59.936407	36.56597774	3.497615262
56.46186441	39.98940678	3.548728814
55.45550847	40.14830508	4.396186441
56.40889831	40.20127119	3.389830508
56.1440678	40.94279661	2.913135593
56.25	40.20127119	3.548728814
55.03177966	41.68432203	3.283898305
57.09745763	40.25423729	2.648305085
55.72033898	41.10169492	3.177966102
55.21992581	41.01748808	3.762586116
56.88559322	39.67161017	3.44279661
55.93220339	40.04237288	4.025423729
57.89194915	38.93008475	3.177966102
57.57415254	38.98305085	3.44279661
55.19067797	40.99576271	3.813559322
56.09110169	40.5190678	3.389830508
53.81355932	42.10805085	4.078389831
53.65466102	42.31991525	4.025423729
58.47457627	38.55932203	2.966101695
54.55508475	41.94915254	3.495762712
56.3029661	40.94279661	2.754237288
55.77330508	40.88983051	3.336864407
56.1970339	40.41313559	3.389830508
56.25	40.09533898	3.654661017
55.08474576	41.31355932	3.601694915
57.20338983	39.61864407	3.177966102
53.81355932	43.37923729	2.80720339
55.98516949	40.99576271	3.019067797
58.47457627	37.92372881	3.601694915
55.45550847	40.88983051	3.654661017
56.3559322	40.7309322	2.913135593
56.77966102	40.04237288	3.177966102
58.10381356	38.77118644	3.125
54.02542373	42.58474576	3.389830508
53.97245763	43.16737288	2.860169492
55.72033898	40.88983051	3.389830508
54.34322034	41.94915254	3.707627119
57.41525424	38.82415254	3.76059322
56.3029661	40.25423729	3.44279661
57.42311771	39.50159067	3.075291622
56.03813559	40.5190678	3.44279661
56.99152542	39.24788136	3.76059322
57.09745763	39.24788136	3.654661017
55.98516949	40.625	3.389830508
54.02542373	42.21398305	3.76059322
56.25	39.61864407	4.131355932
55.56144068	40.94279661	3.495762712
57.52118644	39.14194915	3.336864407
56.72669492	39.61864407	3.654661017
53.28389831	43.06144068	3.654661017
55.82627119	41.36652542	2.80720339
56.03813559	39.88347458	4.078389831
57.09745763	39.30084746	3.601694915
56.40889831	39.72457627	3.866525424
54.60805085	41.31355932	4.078389831
58.58050847	38.61228814	2.80720339
56.06783254	40.01059883	3.921568627
55.03177966	41.68432203	3.283898305
55.50847458	40.5720339	3.919491525
55.19067797	41.04872881	3.76059322
57.73305085	38.93008475	3.336864407
56.8627451	39.69263381	3.444621092
56.27980922	39.95760466	3.762586116
55.19067797	40.88983051	3.919491525
54.71398305	42.00211864	3.283898305
56.72669492	39.45974576	3.813559322
55.56144068	40.99576271	3.44279661
55.03177966	41.41949153	3.548728814
55.08474576	41.57838983	3.336864407
54.92584746	41.68432203	3.389830508
55.98516949	40.7309322	3.283898305
55.19067797	41.79025424	3.019067797
54.18432203	42.58474576	3.230932203
56.40889831	40.46610169	3.125
