"x"
"1"	48.3
"2"	51.9
"3"	55
"4"	54.9
"5"	50.3
"6"	45.6
"7"	47.8
"8"	45.6
"9"	46.7
"10"	54.6
"11"	52.6
"12"	40.1
"13"	42.9
"14"	51.6
"15"	43.2
"16"	46.8
"17"	50.6
"18"	49.8
"19"	44.2
"20"	50.9
"21"	45.4
"22"	42.6
"23"	48.8
"24"	47.5
"25"	47
"26"	46.6
"27"	41.8
"28"	41.6
"29"	43
"30"	39
"31"	45
"32"	44.5
"33"	41.6
"34"	40.9
"35"	41
"36"	36
"37"	45.5
"38"	45.2
"39"	43.1
"40"	47.3
"41"	42.9
"42"	43.8
"43"	38.3
"44"	45.7
"45"	41.3
"46"	50.7
"47"	41.9
"48"	42.4
"49"	46
"50"	46.7
"51"	38.6
"52"	42.9
"53"	45.3
"54"	44.7
"55"	50.8
"56"	41
"57"	37.9
"58"	43.3
"59"	44.4
"60"	39.8
"61"	41.7
"62"	48.6
"63"	46.6
"64"	37.6
"65"	39.6
"66"	41.2
"67"	42.2
"68"	38.4
"69"	41.6
"70"	41.3
"71"	41
"72"	38.3
"73"	41.1
"74"	41.3
"75"	35.8
"76"	40.3
"77"	43
"78"	39.3
"79"	40.2
"80"	36.3
"81"	35.8
"82"	39.3
"83"	35.9
"84"	37.7
"85"	44.1
"86"	38.8
"87"	40.9
"88"	41.6
"89"	40.4
"90"	43.9
"91"	42.7
"92"	36.6
"93"	35.3
"94"	56.6
"95"	54.8
"96"	40
"97"	41
"98"	37.7
"99"	46.7
"100"	42.7
"101"	40.7
"102"	40.7
"103"	40.6
"104"	43.8
"105"	42.4
"106"	40.5
"107"	46.8
"108"	45.8
"109"	40.8
"110"	38.6
"111"	42.9
"112"	39.5
"113"	37.3
"114"	45.6
"115"	39.7
"116"	44.2
"117"	49.4
"118"	45.4
"119"	47.6
"120"	39.7
"121"	41.7
"122"	45.6
"123"	51.3
"124"	43
"125"	41.3
"126"	48
"127"	49
"128"	45.8
"129"	43.2
"130"	44.7
"131"	46.8
"132"	39.4
"133"	36.1
"134"	45.8
"135"	42.1
"136"	38.2
"137"	42.8
"138"	45.2
"139"	45.5
"140"	41.4
"141"	39.4
"142"	39.9
"143"	35.8
"144"	39.7
"145"	44.8
"146"	42.4
"147"	37.7
"148"	43.9
"149"	38.5
"150"	43.5
"151"	42.3
"152"	38.7
"153"	42.6
"154"	39.8
"155"	35
"156"	36.7
"157"	32.8
"158"	43.4
"159"	39
"160"	42.2
"161"	42.2
"162"	42.2
"163"	48.1
"164"	39.4
"165"	40.5
"166"	47.3
"167"	41.8
"168"	40
"169"	37.1
"170"	36.6
"171"	44.2
"172"	41.6
"173"	40.9
"174"	38
"175"	34.5
"176"	36.8
"177"	38.7
"178"	42.8
"179"	44.8
"180"	35.6
"181"	41.6
"182"	39.1
"183"	43.7
"184"	43.1
"185"	43.4
"186"	47
"187"	50.9
"188"	47.8
"189"	40.1
"190"	45.6
"191"	46.3
"192"	40.6
"193"	47.1
"194"	40.2
"195"	38.3
"196"	46.6
"197"	43.1
"198"	45.5
"199"	39.3
"200"	36.3
"201"	39.3
"202"	44.2
"203"	41.3
"204"	37.8
"205"	41.6
"206"	42.7
"207"	48.9
"208"	39.1
"209"	51.2
"210"	50.4
"211"	45.9
"212"	48.8
"213"	41.5
"214"	41.4
"215"	52.6
"216"	44.9
"217"	44.7
"218"	34.5
"219"	38.5
"220"	47.4
"221"	39.4
"222"	33.7
"223"	48.5
"224"	47
"225"	44.3
"226"	50.4
"227"	44
"228"	45.7
"229"	44.6
"230"	39.7
"231"	37.5
"232"	44.1
"233"	40.3
"234"	40.3
"235"	45.3
"236"	41
"237"	42.9
"238"	39.7
"239"	36.4
"240"	47.9
"241"	43.2
"242"	46.5
"243"	45.6
"244"	35.2
"245"	44.2
"246"	39.5
"247"	43.9
"248"	44
"249"	41.7
"250"	35
"251"	36.8
"252"	37.3
"253"	35.1
"254"	37.4
"255"	44.5
"256"	40.9
"257"	46.1
"258"	44.9
"259"	41.6
"260"	41.6
"261"	43.7
"262"	38.8
"263"	43.6
"264"	35.3
"265"	44.6
"266"	44.1
"267"	41.9
"268"	42.5
"269"	41.5
"270"	38.4
"271"	41.3
"272"	46.7
"273"	45.8
"274"	52.4
"275"	37.2
"276"	36
"277"	36.2
"278"	41.7
"279"	50.7
"280"	47.8
"281"	39.1
"282"	37.9
"283"	45.9
"284"	43.5
"285"	39.3
"286"	44.7
"287"	43.8
"288"	44.4
"289"	37.1
"290"	44.4
"291"	40.4
"292"	43.7
"293"	44
"294"	46.7
"295"	42.3
"296"	38.2
"297"	37.4
"298"	43.2
"299"	40.4
"300"	37.9
"301"	37.8
"302"	35
"303"	36.8
"304"	39.4
"305"	33.9
"306"	38
"307"	39.8
"308"	42
"309"	41.3
"310"	36.3
"311"	39.4
"312"	37
"313"	38.6
"314"	39.3
"315"	39.1
"316"	35.3
"317"	41.5
"318"	40.5
"319"	41.2
"320"	38.5
"321"	32.6
"322"	39.7
"323"	39.6
"324"	42.4
"325"	42.1
"326"	41.1
"327"	37.8
"328"	44.9
"329"	44.9
"330"	40.7
"331"	39.8
"332"	37.5
"333"	41.5
"334"	40.6
"335"	44
"336"	42.1
"337"	37.6
"338"	43.2
"339"	41.8
"340"	44.4
"341"	50
"342"	42.4
"343"	41.6
"344"	42.7
"345"	39.4
"346"	43.5
"347"	34
"348"	39.2
"349"	38.1
"350"	61.4
"351"	47.4
"352"	45
"353"	41.6
"354"	45.7
"355"	49.3
"356"	35.9
"357"	41
"358"	46.1
"359"	38.1
"360"	40.7
"361"	40.2
"362"	47.6
"363"	40.2
"364"	45
"365"	46.5
"366"	42
"367"	43.7
"368"	51.6
"369"	43.1
"370"	38.2
"371"	41.7
"372"	43
"373"	39.1
"374"	38.9
"375"	42.8
"376"	38.9
"377"	40.1
"378"	45.9
"379"	41.4
"380"	42.5
"381"	38.6
"382"	38.2
"383"	43.4
"384"	40.7
"385"	43.9
"386"	45.5
"387"	41.6
"388"	52.4
"389"	40.2
"390"	46.7
"391"	53.3
"392"	54.9
"393"	50.8
"394"	40.8
"395"	42.3
"396"	46.5
"397"	37.9
"398"	41.1
"399"	38.2
"400"	44.6
"401"	37.2
"402"	42.3
"403"	39.5
"404"	35.8
"405"	37.2
"406"	35.4
"407"	33.3
"408"	38.5
"409"	43.7
"410"	38.7
"411"	40.1
"412"	39.6
"413"	38.9
"414"	39.5
"415"	36.4
"416"	39.5
"417"	38
"418"	40
"419"	38.2
"420"	51.7
"421"	55.1
"422"	50.2
"423"	45.7
"424"	38.8
"425"	38.9
"426"	40.9
"427"	39.8
"428"	39.4
"429"	40.6
"430"	42.6
"431"	42.7
"432"	40.3
"433"	46.1
"434"	37.1
"435"	39
"436"	39
"437"	44.6
"438"	41.1
"439"	46
"440"	39.2
"441"	43.6
"442"	35.2
"443"	34.6
"444"	44.2
"445"	42.4
"446"	42.5
"447"	44.8
"448"	34.6
"449"	41.9
"450"	40.7
"451"	39.6
"452"	45.3
"453"	42.1
"454"	46.1
"455"	41.5
"456"	46.8
"457"	39.2
"458"	43
"459"	36
"460"	44.1
"461"	37.6
"462"	48.1
"463"	40.6
"464"	45.7
"465"	36.9
"466"	47
"467"	46.2
"468"	45.1
"469"	52.3
"470"	54.9
"471"	36.4
"472"	39
"473"	42.4
"474"	40.6
"475"	46
"476"	32.5
"477"	40.6
"478"	42.2
"479"	42.7
"480"	38.2
"481"	41.4
"482"	38.4
"483"	34.3
"484"	38.9
"485"	41.6
"486"	42
"487"	40.3
"488"	44.3
"489"	45.4
"490"	36.2
"491"	37.6
"492"	32.2
"493"	32.6
"494"	34.4
"495"	38
"496"	35.5
"497"	36
"498"	41.1
"499"	43.3
"500"	40.6
"501"	40.2
"502"	41.2
"503"	40.5
"504"	39.8
"505"	39.6
"506"	36.2
"507"	41.2
"508"	37.2
"509"	33.9
"510"	41.6
"511"	43
"512"	43.5
"513"	39.5
"514"	38.5
"515"	42.7
"516"	44.1
"517"	43.1
"518"	42.2
"519"	42.2
"520"	39.6
"521"	38.3
"522"	42.6
"523"	40.1
"524"	43.1
"525"	36.9
"526"	43.9
"527"	34.7
"528"	38.5
"529"	41.4
"530"	42.5
"531"	42.4
"532"	41.8
"533"	36.5
"534"	36.2
"535"	38.6
"536"	44
"537"	44.6
"538"	38.2
"539"	42.2
"540"	41.5
"541"	38.8
"542"	35.9
"543"	41.6
"544"	41.6
"545"	40.9
"546"	44.1
"547"	43.7
"548"	42.5
"549"	44.3
"550"	38.7
"551"	40.4
"552"	40.2
"553"	39.2
"554"	46.6
"555"	43.8
"556"	38.6
"557"	38.6
"558"	37.1
"559"	41.9
"560"	34.6
"561"	40.8
"562"	38
"563"	43.6
"564"	43.6
"565"	41.3
"566"	39.5
"567"	35.9
"568"	37.8
"569"	39.9
"570"	41.9
"571"	43.4
"572"	37.3
"573"	43.2
"574"	40.7
"575"	40.7
"576"	42.4
"577"	40.4
"578"	43.1
"579"	37.3
"580"	44.4
"581"	42.7
"582"	41
"583"	38
"584"	34.9
"585"	38.3
"586"	36.8
"587"	40.8
"588"	38.2
"589"	38.9
"590"	42.7
"591"	39.6
"592"	34.7
"593"	38.8
"594"	37
"595"	40
"596"	36.2
"597"	37.9
"598"	41.7
"599"	44.3
"600"	39.4
"601"	42.1
"602"	41.5
"603"	39.5
"604"	34.5
"605"	44.7
"606"	48.7
"607"	44.2
"608"	46
"609"	42.5
"610"	43.5
"611"	43
"612"	44.6
"613"	41.1
"614"	40.2
"615"	38.9
"616"	36.2
"617"	38.7
"618"	37.7
"619"	47.8
"620"	47.4
"621"	40.4
"622"	38.8
"623"	47.3
"624"	46.9
"625"	42.3
"626"	41.5
"627"	44.9
"628"	42.2
"629"	38.3
"630"	42
"631"	40.7
"632"	42
"633"	43.5
"634"	35.3
"635"	38.2
"636"	39.6
"637"	45.6
"638"	44.6
"639"	44.2
"640"	42.6
"641"	47.9
"642"	42.7
"643"	47.2
"644"	42
"645"	49.3
"646"	41.9
"647"	47
"648"	43.3
"649"	44.5
"650"	45.2
"651"	48.2
"652"	43.5
"653"	38.9
"654"	42.2
"655"	43.2
"656"	42.6
"657"	42.2
"658"	41.9
"659"	38.1
"660"	42.8
"661"	39.8
"662"	39.6
"663"	43.6
"664"	44.8
"665"	43.6
"666"	43.1
"667"	42.5
"668"	39.9
"669"	36.1
"670"	40.9
"671"	43.2
"672"	41
"673"	40.5
"674"	38.7
"675"	41.9
"676"	41.4
"677"	46.8
"678"	53.4
"679"	48.1
"680"	47.7
"681"	48.9
"682"	44.3
"683"	44.8
"684"	47.9
"685"	47.3
"686"	49.3
"687"	51.9
"688"	44
"689"	49.8
"690"	46
"691"	53.7
"692"	48.8
"693"	37.7
"694"	37
"695"	37.8
"696"	38.2
"697"	36.3
"698"	38.2
"699"	35.7
"700"	38.1
"701"	42.5
"702"	40.6
"703"	44.1
"704"	42.6
"705"	39.9
"706"	35.8
"707"	40.8
"708"	40.2
"709"	39.4
"710"	40.8
"711"	40
"712"	35.8
"713"	44
"714"	40.9
"715"	40.3
"716"	41.5
"717"	42.5
"718"	45.3
"719"	42.5
"720"	42.1
"721"	39.6
"722"	44.6
"723"	38.8
"724"	41.2
"725"	36.2
"726"	37.6
"727"	38
"728"	39.4
"729"	39
"730"	39
"731"	40.2
"732"	39.8
"733"	33.4
"734"	37.5
"735"	42.6
"736"	39.1
"737"	44
"738"	47.5
"739"	39.6
"740"	39.9
"741"	40.8
"742"	36.7
"743"	41.7
"744"	38.7
"745"	46
"746"	43.8
"747"	44.3
"748"	42.6
"749"	45.2
"750"	42.4
"751"	41.4
"752"	41.8
"753"	41
"754"	52.2
"755"	59.3
"756"	53.1
"757"	57.3
"758"	56.6
"759"	61.2
"760"	55.1
"761"	39.1
"762"	46.7
"763"	47.3
"764"	47.2
"765"	55.3
"766"	47.3
"767"	35.9
"768"	36.1
"769"	41.5
"770"	38.1
"771"	38.7
"772"	39.8
"773"	43.4
"774"	42.5
"775"	44.5
"776"	41.5
