"x"
"1"	43.7
"2"	38.2
"3"	41.1
"4"	36.7
"5"	43
"6"	46.5
"7"	43.1
"8"	48
"9"	41.2
"10"	37.7
"11"	40.5
"12"	37
"13"	34.6
"14"	39.6
"15"	37.2
"16"	38.3
"17"	31.6
"18"	34.5
"19"	42.3
"20"	36.6
"21"	44.1
"22"	38.5
"23"	39.5
"24"	40.8
"25"	37.6
"26"	38.8
"27"	40.1
"28"	40.8
"29"	41.7
"30"	39.3
"31"	38.6
"32"	36.6
"33"	34.3
"34"	35.6
"35"	35.7
"36"	34.3
"37"	39.2
"38"	38.1
"39"	42.1
"40"	37.5
"41"	34.9
"42"	35.4
"43"	35
"44"	41.3
"45"	41.1
"46"	40.3
"47"	36.5
"48"	43.8
"49"	43.3
"50"	36.7
"51"	39.4
"52"	40.3
"53"	40.4
"54"	41.5
"55"	46.2
"56"	50.6
"57"	50.4
"58"	54
"59"	54.3
"60"	59
"61"	52.8
"62"	46.6
"63"	39.8
"64"	45.7
"65"	50.2
"66"	50.6
"67"	50.5
"68"	50.8
"69"	54.1
"70"	53.8
"71"	44.1
"72"	45.2
"73"	45
"74"	40.9
"75"	49.2
"76"	43.2
"77"	51.7
"78"	50.7
"79"	50
"80"	50.1
"81"	49.2
"82"	52.5
"83"	49.3
"84"	42.1
"85"	44.9
"86"	45
"87"	50.9
"88"	50.4
"89"	50.4
"90"	50.3
"91"	51.1
"92"	42.5
"93"	48.4
"94"	44.9
"95"	44.5
"96"	43.7
"97"	44.4
"98"	44.2
"99"	44
"100"	45.2
"101"	46
"102"	44.1
"103"	44.4
"104"	45.4
"105"	46.1
"106"	46.5
"107"	48
"108"	48
"109"	44.2
"110"	47.1
"111"	47.1
"112"	43.7
"113"	48
"114"	48
"115"	46.5
"116"	46.1
"117"	45.4
"118"	47
"119"	46.5
"120"	46.1
"121"	45.4
"122"	47.1
"123"	46.6
"124"	39.6
"125"	42.3
"126"	42.3
"127"	40
"128"	39.8
"129"	42.7
"130"	42.8
"131"	43
"132"	43
"133"	39.9
"134"	40.6
"135"	41.6
"136"	42.2
"137"	44.9
"138"	43.2
"139"	43.5
"140"	43.7
"141"	45.5
"142"	53.5
"143"	48.9
"144"	48.9
"145"	50.4
"146"	50.2
"147"	49.8
"148"	42.5
"149"	47.4
"150"	52.9
"151"	52.9
"152"	51.8
"153"	46.6
"154"	46.8
"155"	46.9
"156"	47.5
"157"	39.1
"158"	39.2
"159"	36.6
"160"	37.6
"161"	39.4
"162"	38.9
"163"	38.5
"164"	46.4
"165"	46.3
"166"	51.7
"167"	44.8
"168"	46.8
"169"	47.3
"170"	48.5
"171"	45.8
"172"	41.5
"173"	43
"174"	51.5
"175"	47.2
"176"	40
"177"	46.7
"178"	48.3
"179"	48.4
"180"	44.9
"181"	54.4
"182"	43.4
"183"	46.4
"184"	49.3
"185"	40.4
"186"	48.8
"187"	48.5
"188"	47.5
"189"	43.3
"190"	45.2
"191"	45.6
"192"	47.9
"193"	40.9
"194"	43.1
"195"	48.9
"196"	46.8
"197"	44.6
"198"	45.2
"199"	46
"200"	45.4
"201"	45
"202"	47.5
"203"	49.1
"204"	43.4
"205"	44.3
"206"	42.2
"207"	47
"208"	46.3
"209"	43.3
"210"	44.4
"211"	42.8
"212"	42.2
"213"	40.8
"214"	39.8
"215"	38.5
"216"	41.7
"217"	39.7
"218"	50.3
"219"	40.5
"220"	40.5
"221"	44
"222"	40.3
"223"	45
"224"	49.1
"225"	42.7
"226"	36.2
"227"	36.8
"228"	37.4
"229"	38.8
"230"	47.4
"231"	47.5
"232"	47.7
"233"	46.9
"234"	42.8
"235"	44
"236"	43.8
"237"	43.7
"238"	43.6
"239"	42.2
"240"	43.6
"241"	43.6
"242"	46.3
"243"	40.6
"244"	49.4
"245"	42.8
"246"	43.1
"247"	42.9
"248"	40.6
"249"	42.1
"250"	37.6
"251"	37.7
"252"	39.1
"253"	47.3
"254"	46.8
"255"	46.3
"256"	42.7
"257"	42.7
"258"	40.5
"259"	38
"260"	36.4
"261"	37.4
"262"	39.2
"263"	38.9
"264"	38.9
"265"	36.6
"266"	38.3
"267"	39.1
"268"	41.4
"269"	47.2
"270"	41.5
"271"	43.3
"272"	43.6
"273"	45.2
"274"	40.7
"275"	42.7
"276"	41.6
"277"	43.7
"278"	46
"279"	49.5
"280"	41.6
"281"	38.8
"282"	37.9
"283"	38.5
"284"	39.7
"285"	39.9
"286"	43.1
"287"	43.9
"288"	43.7
"289"	38.5
"290"	40.2
"291"	44.6
"292"	45
"293"	38.2
"294"	49.8
"295"	49.9
"296"	38.6
"297"	38.5
"298"	43.6
"299"	39.8
"300"	43.4
"301"	44.9
"302"	49.7
"303"	49.7
"304"	46.3
"305"	42.1
"306"	39
"307"	39.6
"308"	38.7
"309"	39.8
"310"	39.7
"311"	43.5
"312"	42.6
"313"	41.3
"314"	37.6
"315"	39.8
"316"	39
"317"	38.8
"318"	38.6
"319"	38.6
"320"	40.3
"321"	42.8
"322"	42.4
"323"	43.5
"324"	44.5
"325"	41.6
"326"	45.3
"327"	43.7
"328"	49.3
"329"	43.6
"330"	43.5
"331"	44.5
"332"	38.5
"333"	37.9
"334"	41.1
"335"	36.5
"336"	37
"337"	35.7
"338"	37
"339"	41
"340"	37.4
"341"	41.3
"342"	38.3
"343"	40.2
"344"	40.1
"345"	37.4
"346"	38.4
"347"	38.1
"348"	38.5
"349"	39.3
"350"	36.7
"351"	37
"352"	36.1
"353"	36
"354"	36.8
"355"	37
"356"	36.4
"357"	36.7
"358"	36.8
"359"	40.9
"360"	41.6
"361"	36.9
"362"	36.7
"363"	36.7
"364"	37.1
"365"	37.2
"366"	37
"367"	37.6
"368"	34.3
"369"	34.5
"370"	36.9
"371"	38.9
"372"	37.1
"373"	37.6
"374"	36.6
"375"	36.1
"376"	38.9
"377"	36.3
"378"	35
"379"	40.9
"380"	44.7
"381"	46.7
"382"	36.6
"383"	39.1
"384"	38.8
"385"	36.1
"386"	38.2
"387"	37.9
"388"	38.2
"389"	38.2
"390"	38.6
"391"	38.2
"392"	40
"393"	43.8
"394"	42.1
"395"	39.5
"396"	40.8
"397"	39.8
"398"	43
"399"	40.3
"400"	44.3
"401"	44.4
"402"	45.6
"403"	43.9
"404"	38.4
"405"	38.5
"406"	39.5
"407"	42.3
"408"	43.1
"409"	43.4
"410"	41.2
"411"	40.1
"412"	40.4
"413"	39.6
"414"	39.4
"415"	39.1
"416"	38.6
"417"	39.3
"418"	39.2
"419"	39.6
"420"	39
"421"	37
"422"	45
"423"	40.2
"424"	40.2
"425"	42.2
"426"	42.9
"427"	39.7
"428"	41.8
"429"	40.7
"430"	41.3
"431"	41.9
"432"	42.7
"433"	41.2
"434"	41.4
"435"	37.4
"436"	37.6
"437"	34.7
"438"	45.5
"439"	42.3
"440"	42
"441"	40.4
"442"	40.5
"443"	41.4
"444"	44
"445"	39.4
"446"	39.3
"447"	39.3
"448"	40.6
"449"	41.5
"450"	38.8
"451"	40.4
"452"	41.4
"453"	40.5
"454"	40.9
"455"	42
"456"	39.8
"457"	41.2
"458"	42.5
"459"	38.6
"460"	38.3
"461"	37.5
"462"	37
"463"	35.2
"464"	35.7
"465"	37.3
"466"	37.6
"467"	38
"468"	39.7
"469"	37.5
"470"	36.8
"471"	36.7
"472"	38.9
"473"	39.1
"474"	38.7
"475"	39.3
"476"	38.5
"477"	37.3
"478"	36.4
"479"	37.8
"480"	35.7
"481"	35.7
"482"	36.7
"483"	36.1
"484"	37.7
"485"	38.5
"486"	38.7
"487"	38.8
"488"	38.6
"489"	40.7
"490"	40.4
"491"	40.7
"492"	41.2
"493"	38.7
"494"	38.9
"495"	40.4
"496"	39.1
"497"	39.8
"498"	39.3
"499"	41.2
"500"	47
"501"	42.9
"502"	37
"503"	36
"504"	35.5
"505"	41.2
"506"	41.6
"507"	34.4
"508"	34.9
"509"	42.4
"510"	42.2
"511"	37.8
"512"	38
"513"	39
"514"	39
"515"	35
"516"	37.5
"517"	35
"518"	42.3
"519"	40.2
"520"	36.7
"521"	37.3
"522"	40.9
"523"	40.5
"524"	39.7
"525"	38.2
"526"	40.3
"527"	44.2
"528"	41.1
"529"	34.9
"530"	36.9
"531"	41
"532"	42.2
"533"	38.6
"534"	39.3
"535"	39.3
"536"	39.7
"537"	37.9
"538"	34.5
"539"	33.1
"540"	38
"541"	36.3
"542"	38.1
"543"	38.1
"544"	36.2
"545"	36.2
"546"	36.7
"547"	36.4
"548"	36.4
"549"	36.2
"550"	35.9
"551"	34.9
"552"	35.5
"553"	36.6
"554"	36.7
"555"	37.7
"556"	39.3
"557"	38.7
"558"	38.6
"559"	37.8
"560"	38.9
"561"	38.5
"562"	38.8
"563"	37
"564"	36.5
"565"	36.5
"566"	36.5
"567"	37
"568"	34.3
"569"	36.2
"570"	35.1
"571"	39.1
"572"	44.6
"573"	43.3
"574"	43
"575"	40
"576"	39.2
"577"	39.3
"578"	40.3
"579"	39.2
"580"	40
"581"	37.4
"582"	36.5
"583"	34.7
"584"	36.7
"585"	41.2
"586"	38.5
"587"	36.6
"588"	38.5
"589"	38.5
"590"	38.1
"591"	34.9
"592"	35.6
"593"	36.1
"594"	36.4
"595"	38.7
"596"	39.3
"597"	38.8
"598"	39.1
"599"	34.5
"600"	38.8
"601"	36.6
"602"	36.6
"603"	35
"604"	34.9
"605"	35.4
"606"	37.7
"607"	36.5
"608"	33.8
"609"	35.7
"610"	35.1
"611"	35.4
"612"	36.8
"613"	37.6
"614"	37.5
"615"	35.8
"616"	34.9
"617"	36.3
"618"	40.5
"619"	40.5
"620"	40.7
"621"	37.1
"622"	39.7
"623"	37
"624"	36.3
"625"	36.4
"626"	37.3
"627"	38.7
"628"	39.2
"629"	39.7
"630"	39
"631"	36.7
"632"	36.6
"633"	36.1
"634"	36.3
"635"	37.1
"636"	36.5
"637"	38
"638"	38.4
"639"	37.7
"640"	37.6
"641"	36
"642"	35.5
"643"	35.2
"644"	36.6
"645"	35.3
"646"	33.7
"647"	34.5
"648"	36.2
"649"	36.2
"650"	36.2
"651"	34.5
"652"	37.2
"653"	36.8
"654"	36.4
"655"	32.5
"656"	35.2
"657"	37.4
"658"	37.4
"659"	36.2
"660"	36.7
"661"	35.9
"662"	36.1
"663"	36.1
"664"	34.4
"665"	34.2
"666"	34.3
"667"	34.8
"668"	35
"669"	34.9
"670"	34.8
"671"	34.7
"672"	35.2
"673"	37.9
"674"	35.3
"675"	35.4
"676"	36.4
"677"	36.5
"678"	35.3
"679"	34.4
"680"	34.8
"681"	34.5
"682"	34.6
"683"	33.9
"684"	34
"685"	35.2
"686"	35.1
"687"	36.8
"688"	36.3
"689"	36.6
"690"	36.6
"691"	36.7
"692"	38.5
"693"	38.5
"694"	38.8
"695"	35.7
"696"	38.7
"697"	38.7
"698"	38.5
"699"	34.6
"700"	38.1
"701"	35.7
"702"	34.8
"703"	36.3
"704"	40.8
"705"	40.3
"706"	38.5
"707"	38
"708"	35.9
"709"	36.9
"710"	37.1
"711"	37.4
"712"	41.1
"713"	38.4
"714"	40.9
"715"	40.2
"716"	39.9
"717"	35.2
"718"	36.4
"719"	38.6
"720"	37.1
"721"	37.1
"722"	37.8
"723"	39.7
"724"	36.8
"725"	38.4
"726"	39.7
"727"	37.4
"728"	37.1
"729"	37.2
"730"	37.9
"731"	41.1
"732"	36.3
"733"	36.3
"734"	36.2
"735"	36.2
"736"	38.1
"737"	38.2
"738"	39.9
"739"	36.8
"740"	42.3
"741"	42.3
"742"	40.5
"743"	36
"744"	41.3
"745"	41.8
"746"	38.6
"747"	39
"748"	38.1
"749"	37.5
"750"	37
"751"	37.2
"752"	37.3
"753"	39.5
"754"	39.4
"755"	36.7
"756"	34.5
"757"	38.9
"758"	33.4
"759"	35.3
"760"	36.5
"761"	37.6
"762"	35.8
"763"	36.4
"764"	35
"765"	34.9
"766"	32.5
"767"	34.7
"768"	35.9
"769"	36.7
"770"	35.6
"771"	37.1
"772"	38.8
"773"	35.6
"774"	34.1
"775"	32.1
"776"	36.4
"777"	37.6
"778"	34.8
"779"	35.7
"780"	35.2
"781"	36.3
"782"	35.9
"783"	36.1
"784"	35.1
"785"	34.8
"786"	33.6
"787"	37.3
"788"	33.6
"789"	33.2
"790"	37.7
"791"	37.3
"792"	34.8
"793"	36.4
"794"	35.9
"795"	37.1
"796"	37.4
"797"	38.3
"798"	35.7
"799"	34.7
"800"	36.3
"801"	37.1
"802"	36.6
"803"	34
"804"	36.4
"805"	37.6
"806"	37.6
"807"	37.8
"808"	37.1
"809"	40.2
"810"	40.3
"811"	38.6
"812"	34.9
"813"	34.2
"814"	36
"815"	38.3
"816"	39.7
"817"	42.6
"818"	41.2
"819"	37.3
"820"	35.6
"821"	35.8
"822"	38.1
"823"	39.7
"824"	45.1
"825"	38.5
"826"	35.7
"827"	35.7
"828"	37.7
"829"	37.7
"830"	37.6
"831"	37.4
"832"	36.9
"833"	36.8
"834"	35.7
"835"	33.5
"836"	36.6
"837"	34.8
"838"	39.2
"839"	39.9
"840"	36.4
"841"	42.2
"842"	36.1
"843"	37.8
"844"	37.6
"845"	38.1
"846"	37.3
"847"	43.2
"848"	40.4
"849"	38
"850"	38.7
"851"	39.6
"852"	39.1
"853"	34.5
"854"	38.7
"855"	34.9
"856"	37.1
"857"	37.2
"858"	40.2
"859"	37.5
"860"	38
"861"	38.1
"862"	39.8
"863"	40.6
"864"	41.3
"865"	40.6
"866"	39
"867"	38.4
"868"	39.6
"869"	39.7
"870"	38.1
"871"	41
"872"	37.9
"873"	38
"874"	39.4
"875"	43.1
"876"	41.4
"877"	41.6
"878"	38.8
