"x"
"1"	34.8
"2"	35.1
"3"	48.3
"4"	35.2
"5"	62.1
"6"	53.1
"7"	52.2
"8"	50.7
"9"	50.6
"10"	48.6
"11"	50.3
"12"	59.6
"13"	62.4
"14"	59.7
"15"	53.8
"16"	55
"17"	45.3
"18"	50.4
"19"	47.4
"20"	45.9
"21"	48.5
"22"	49
"23"	43.7
"24"	40.1
"25"	40.3
"26"	44.4
"27"	50.4
"28"	47.8
"29"	55.3
"30"	52.5
"31"	51.1
"32"	46.4
"33"	46.5
"34"	45.9
"35"	45.2
"36"	40.6
"37"	50.8
"38"	43.4
"39"	40.9
"40"	48.2
"41"	52.7
"42"	55.1
"43"	52.2
"44"	39.9
"45"	41.2
"46"	49.9
"47"	43.5
"48"	43.6
"49"	45
"50"	44.6
"51"	41.4
"52"	41.5
"53"	40.9
"54"	39.8
"55"	39.5
"56"	40.8
"57"	40.9
"58"	41.3
"59"	39.5
"60"	49.5
"61"	50.4
"62"	46.8
"63"	46.7
"64"	50.1
"65"	50.7
"66"	53
"67"	48.8
"68"	45.3
"69"	53.4
"70"	51.8
"71"	50.8
"72"	42
"73"	49.9
"74"	43.8
"75"	43.9
"76"	43.8
"77"	50.9
"78"	49.9
"79"	51.2
"80"	49.3
"81"	54.9
"82"	44.5
"83"	45.3
"84"	44.5
"85"	41.6
"86"	53.8
"87"	51.1
"88"	50.2
"89"	49.9
"90"	51.8
"91"	52.1
"92"	51
"93"	44.2
"94"	44.6
"95"	44.9
"96"	45.1
"97"	48.9
"98"	46.8
"99"	46.8
"100"	44.1
"101"	43.5
"102"	41
"103"	42.2
"104"	45.8
"105"	45.8
"106"	42.2
"107"	48.6
"108"	49.6
"109"	48.2
"110"	46.1
"111"	49.1
"112"	46.7
"113"	52.1
"114"	46.8
"115"	43.1
"116"	43.9
"117"	49.8
"118"	46.6
"119"	42.6
"120"	44.7
"121"	46.1
"122"	44.9
"123"	44
"124"	43
"125"	44.4
"126"	45.1
"127"	46.9
"128"	47.8
"129"	44
"130"	53
"131"	51
"132"	52.9
"133"	50.6
"134"	48.1
"135"	56.9
"136"	51.4
"137"	47.7
"138"	48.6
"139"	50
"140"	48.6
"141"	51.8
"142"	50.1
"143"	52.2
"144"	42.5
"145"	41.9
"146"	50.1
"147"	48.6
"148"	46.2
"149"	46.1
"150"	47.9
"151"	41
"152"	41.4
"153"	39.5
"154"	47.3
"155"	48
"156"	47.6
"157"	47.7
"158"	40.9
"159"	39.6
"160"	40.1
"161"	38.5
"162"	40.4
"163"	40.9
"164"	43.1
"165"	43.3
"166"	48
"167"	42.5
"168"	51.3
"169"	46.4
"170"	52.4
"171"	47.5
"172"	42.3
"173"	41
"174"	54.1
"175"	49.3
"176"	46.2
"177"	41.2
"178"	47.6
"179"	49.5
"180"	48.1
"181"	49.8
"182"	47.6
"183"	46.4
"184"	49.6
"185"	48.6
"186"	47.3
"187"	42.2
"188"	40.6
"189"	42.9
"190"	44.9
"191"	51.6
"192"	55.7
"193"	48.9
"194"	44.2
"195"	47.8
"196"	47.9
"197"	47.5
"198"	47.3
"199"	46.7
"200"	42
"201"	45.8
"202"	46.8
"203"	48.6
"204"	48.5
"205"	47.2
"206"	49.5
"207"	53.6
"208"	49.6
"209"	49.4
"210"	49.2
"211"	48.7
"212"	51.4
"213"	47.1
"214"	44.8
"215"	47.2
"216"	43.2
"217"	42.9
"218"	44.6
"219"	46.2
"220"	49.6
"221"	51.9
"222"	45.9
"223"	41.7
"224"	39.1
"225"	46.5
"226"	47.6
"227"	48.2
"228"	48.7
"229"	45.7
"230"	43.4
"231"	39.7
"232"	49.4
"233"	48.1
"234"	47.7
"235"	50.2
"236"	40.5
"237"	40.8
"238"	39.6
"239"	40.5
"240"	39.5
"241"	43.8
"242"	46.9
"243"	46
"244"	50.7
"245"	47
"246"	47.2
"247"	50.1
"248"	44.4
"249"	52.7
"250"	51.3
"251"	49.6
"252"	49.2
"253"	51.2
"254"	41.4
"255"	41.2
"256"	41.5
"257"	42.3
"258"	47.9
"259"	42.6
"260"	44.3
"261"	44.3
"262"	43.1
"263"	45.7
"264"	52.3
"265"	42.5
"266"	48.9
"267"	47.9
"268"	46.1
"269"	46.9
"270"	43.1
"271"	42.2
"272"	41.7
"273"	49.4
"274"	46.2
"275"	46.4
"276"	39.9
"277"	46.3
"278"	37.3
"279"	41.2
"280"	43.4
"281"	44.4
"282"	42.3
"283"	40
"284"	38.2
"285"	37
"286"	45.4
"287"	45.1
"288"	45.3
"289"	41.2
"290"	40
"291"	38.8
"292"	38.8
"293"	45.5
"294"	45.1
"295"	48.6
"296"	45.3
"297"	45
"298"	52.1
"299"	50.8
"300"	48.2
"301"	48.2
"302"	47.4
"303"	38.2
"304"	49.4
"305"	51.9
"306"	46.8
"307"	45
"308"	45.2
"309"	44.3
"310"	44.2
"311"	43.4
"312"	43.8
"313"	48.5
"314"	46.7
"315"	45.3
"316"	39.2
"317"	45.9
"318"	43.5
"319"	44.5
"320"	46
"321"	44
"322"	47.1
"323"	43.1
"324"	43.1
"325"	43.9
"326"	41.6
"327"	40.2
"328"	46.1
"329"	52.1
"330"	45.7
"331"	49
"332"	41.5
"333"	41.9
"334"	41.2
"335"	41.2
"336"	41.8
"337"	41.9
"338"	42.3
"339"	42.2
"340"	45
"341"	45.7
"342"	45.9
"343"	57.4
"344"	46.7
"345"	44.1
"346"	39.9
"347"	41.7
"348"	41.6
"349"	38.5
